registryid,siting_metric
['110038755870'],0.0003418554680009256
['110044762325'],0.0003418554680009256
['110044763592'],0.0003418554680009256
['110030963571'],0.0003418554680009256
['110038746738'],0.0003418554680009256
['110039688512'],0.0003418554680009256
['110039059274'],0.0003418554680009256
['110038753863'],0.0003418554680009256
['110045010046'],0.0003418554680009256
['110046369899'],0.0003418554680009256
['110069442035'],0.0003418554680009256
['110069442197'],0.0003418554680009256
['110039688638'],0.0003418554680009256
['110070247671'],0.0003418554680009256
['110070068585'],0.0003418554680009256
['110039537285'],0.0003418554680009256
['110059668747'],0.0003418554680009256
['110059675374'],0.0003418554680009256
['110067448792'],0.0003418554680009256
['110063009275'],0.0003418554680009256
['110000489098'],0.0003418554680009256
['110044215015'],0.0003418554680009256
['110070034266'],0.0003418554680009256
['110043242381'],0.0003418554680009256
['110069442455'],0.0003418554680009256
['110067448809'],0.0003418554680009256
['110015333227'],0.0003418554680009256
['110025300298'],0.0003418554680009256
['110038757244'],0.0003418554680009256
['110070068789'],0.0003418554680009256
['110045010411'],0.0003418554680009256
['110011960896'],0.0003418554680009256
['110070209805'],0.0003418554680009256
['110040477285'],0.0003418554680009256
['110070209792'],0.0003418554680009256
['110040477301'],0.0003418554680009256
['110040477329'],0.0003418554680009256
['110040477588'],0.0003418554680009256
['110038760463'],0.0003418554680009256
['110039554700'],0.0003418554680009256
['110040477622'],0.0003418554680009256
['110070209781'],0.0003418554680009256
['110012150581'],0.0003418554680009256
['110045010206'],0.0003418554680009256
['110070671423'],0.0003418554680009256
['110070068726'],0.0003418554680009256
['110070671425'],0.0003418554680009256
['110070671426'],0.0003418554680009256
['110070671428'],0.0003418554680009256
['110070209765'],0.0003418554680009256
['110070209763'],0.0003418554680009256
['110038756753'],0.0003418554680009256
['110040477294'],0.0003418554680009256
['110070671431'],0.0003418554680009256
['110060532703'],0.0003418554680009256
['110070068788'],0.0003418554680009256
['110070068774'],0.0003418554680009256
['110045010108'],0.0003418554680009256
['110021433634'],0.0003418554680009256
['110045010974'],0.0003418554680009256
['110038758323'],0.0003418554680009256
['110055950948'],0.0003418554680009256
['110038758341'],0.0003418554680009256
['110045010607'],0.0003418554680009256
['110070068568'],0.0003418554680009256
['110070209884'],0.0003418554680009256
['110039062279'],0.0003418554680009256
['110038759858'],0.0003418554680009256
['110070209874'],0.0003418554680009256
['110060458124'],0.0003418554680009256
['110070209867'],0.0003418554680009256
['110070068698'],0.0003418554680009256
['110040822651'],0.0003418554680009256
['110038704738'],0.0003418554680009256
['110045010590'],0.0003418554680009256
['110070209859'],0.0003418554680009256
['110017938589'],0.0003418554680009256
['110040210615'],0.0003418554680009256
['110039688013'],0.0003418554680009256
['110038697915'],0.0003418554680009256
['110040403471'],0.0003418554680009256
['110039687498'],0.0003418554680009256
['110045010484'],0.0003418554680009256
['110038758010'],0.0003418554680009256
['110039687274'],0.0003418554680009256
['110039546257'],0.0003418554680009256
['110071162642'],0.0003418554680009256
['110039059960'],0.0003418554680009256
['110039688647'],0.0003418554680009256
['110039529597'],0.0003418554680009256
['110038704275'],0.0003418554680009256
['110040477837'],0.0003418554680009256
['110040477846'],0.0003418554680009256
['110040477873'],0.0003418554680009256
['110040479050'],0.0003418554680009256
['110043637936'],0.0003418554680009256
['110040479023'],0.0003418554680009256
['110070209650'],0.0003418554680009256
['110060280985'],0.0003418554680009256
['110060611226'],0.0003418554680009256
['110060611244'],0.0003418554680009256
['110060611422'],0.0003418554680009256
['110071162615'],0.0003418554680009256
['110070100679'],0.0003418554680009256
['110070209648'],0.0003418554680009256
['110040479032'],0.0003418554680009256
['110040479194'],0.0003418554680009256
['110060624524'],0.0003418554680009256
['110070675600'],0.0003418554680009256
['110043638007'],0.0003418554680009256
['110043638052'],0.0003418554680009256
['110043638061'],0.0003418554680009256
['110038755978'],0.0003418554680009256
['110070117635'],0.0003418554680009256
['110059777530'],0.0003418554680009256
['110070100676'],0.0003418554680009256
['110040477766'],0.0003418554680009256
['110070069145'],0.0003418554680009256
['110039538435'],0.0003418554680009256
['110070209748'],0.0003418554680009256
['110070068740'],0.0003418554680009256
['110040478195'],0.0003418554680009256
['110070209736'],0.0003418554680009256
['110038756619'],0.0003418554680009256
['110070209730'],0.0003418554680009256
['110070671491'],0.0003418554680009256
['110070069148'],0.0003418554680009256
['110070069152'],0.0003418554680009256
['110067367101'],0.0003418554680009256
['110040478248'],0.0003418554680009256
['110038756441'],0.0003418554680009256
['110038756414'],0.0003418554680009256
['110017014602'],0.0003418554680009256
['110070209710'],0.0003418554680009256
['110060603896'],0.0003418554680009256
['110040823062'],0.0003418554680009256
['110070100649'],0.0003418554680009256
['110015336652'],0.0003418554680009256
['110070100651'],0.0003418554680009256
['110070100653'],0.0003418554680009256
['110040477695'],0.0003418554680009256
['110070209694'],0.0003418554680009256
['110071162623'],0.0003418554680009256
['110038756236'],0.0003418554680009256
['110070209679'],0.0003418554680009256
['110040402472'],0.0003418554680009256
['110070034218'],0.0003418554680009256
['110045401481'],0.0003418554680009256
['110045013141'],0.0003418554680009256
['110039543385'],0.0003418554680009256
['110038726180'],0.0003418554680009256
['110037190376'],0.0003418554680009256
['110060281430'],0.0003418554680009256
['110070004455'],0.0003418554680009256
['110070004461'],0.0003418554680009256
['110040206194'],0.0003418554680009256
['110067367405'],0.0003418554680009256
['110038760784'],0.0003418554680009256
['110043242167'],0.0003418554680009256
['110038760640'],0.0003418554680009256
['110040206504'],0.0003418554680009256
['110024650554'],0.0003418554680009256
['110040880776'],0.0003418554680009256
['110024543984'],0.0003418554680009256
['110045012589'],0.0003418554680009256
['110039538569'],0.0003418554680009256
['110059657152'],0.0003418554680009256
['110069442776'],0.0003418554680009256
['110038760506'],0.0003418554680009256
['110038760454'],0.0003418554680009256
['110043085032'],0.0003418554680009256
['110017022176'],0.0003418554680009256
['110069442785'],0.0003418554680009256
['110045012222'],0.0003418554680009256
['110060281644'],0.0003418554680009256
['110070004422'],0.0003418554680009256
['110038715405'],0.0003418554680009256
['110070225984'],0.0003418554680009256
['110040129349'],0.0003418554680009256
['110043562551'],0.0003418554680009256
['110067367450'],0.0003418554680009256
['110070068653'],0.0003418554680009256
['110038762069'],0.0003418554680009256
['110059777647'],0.0003418554680009256
['110059777745'],0.0003418554680009256
['110059777763'],0.0003418554680009256
['110045401427'],0.0003418554680009256
['110038762014'],0.0003418554680009256
['110069992146'],0.0003418554680009256
['110070234939'],0.0003418554680009256
['C645'],0.0003418554680009256
['110059058264'],0.0003418554680009256
['110001018256'],0.0003418554680009256
['110045401203'],0.0003418554680009256
['110060680026'],0.0003418554680009256
['110070068660'],0.0003418554680009256
['110015882491'],0.0003418554680009256
['110069239577'],0.0003418554680009256
['110045013338'],0.0003418554680009256
['110070234915'],0.0003418554680009256
['110067449103'],0.0003418554680009256
['110060281136'],0.0003418554680009256
['110060281332'],0.0003418554680009256
['110060281341'],0.0003418554680009256
['110069442721'],0.0003418554680009256
['110045012017'],0.0003418554680009256
['110070225982'],0.0003418554680009256
['110044215621'],0.0003418554680009256
['110022361406'],0.0003418554680009256
['110069443123'],0.0003418554680009256
['110071162671'],0.0003418554680009256
['110040221505'],0.0003418554680009256
['110060448617'],0.0003418554680009256
['110070209961'],0.0003418554680009256
['110038758813'],0.0003418554680009256
['110038758804'],0.0003418554680009256
['110043083196'],0.0003418554680009256
['110067367281'],0.0003418554680009256
['110045011161'],0.0003418554680009256
['110070209933'],0.0003418554680009256
['110070209930'],0.0003418554680009256
['110070209927'],0.0003418554680009256
['110040216548'],0.0003418554680009256
['110070209926'],0.0003418554680009256
['110055263361'],0.0003418554680009256
['110070209923'],0.0003418554680009256
['110070209921'],0.0003418554680009256
['110070209920'],0.0003418554680009256
['110070057724'],0.0003418554680009256
['110069497235'],0.0003418554680009256
['110038758779'],0.0003418554680009256
['110042112077'],0.0003418554680009256
['110070034230'],0.0003418554680009256
['110060280994'],0.0003418554680009256
['110070034219'],0.0003418554680009256
['110060415938'],0.0003418554680009256
['110021725436'],0.0003418554680009256
['110070225981'],0.0003418554680009256
['110045012008'],0.0003418554680009256
['110070034232'],0.0003418554680009256
['110070225977'],0.0003418554680009256
['110067367307'],0.0003418554680009256
['110040214381'],0.0003418554680009256
['110040214470'],0.0003418554680009256
['110038759322'],0.0003418554680009256
['110069442963'],0.0003418554680009256
['110069443114'],0.0003418554680009256
['110040214611'],0.0003418554680009256
['110040214764'],0.0003418554680009256
['110039543214'],0.0003418554680009256
['110070034301'],0.0003418554680009256
['110070068692'],0.0003418554680009256
['110017567248'],0.0003418554680009256
['110009293905'],0.0003418554680009256
['110060293454'],0.0003418554680009256
['110038691449'],0.0003418554680009256
['110038759126'],0.0003418554680009256
['110038759117'],0.0003418554680009256
['110060374170'],0.0003418554680009256
['110070034322'],0.0003418554680009256
['110038750483'],0.0003418554680009256
['110005425254'],0.0003418554680009256
['110001924311'],0.0003418554680009256
['110025296579'],0.0003418554680009256
['110070057616'],0.0003418554680009256
['110039546426'],0.0003418554680009256
['110070057569'],0.0003418554680009256
['110060458213'],0.0003418554680009256
['110060710128'],0.0003418554680009256
['110038762041'],0.0003418554680009256
['110054627695'],0.0003418554680009256
['110039541957'],0.0003418554680009256
['110058741713'],0.0003418554680009256
['110039533555'],0.0003418554680009256
['110070384527'],0.0003418554680009256
['110058459751'],0.0003418554680009256
['110060678510'],0.0003418554680009256
['110038694062'],0.0003418554680009256
['110039542046'],0.0003418554680009256
['110043316541'],0.0003418554680009256
['110060710066'],0.0003418554680009256
['110060683041'],0.0003418554680009256
['110070384621'],0.0003418554680009256
['110039688530'],0.0003418554680009256
['110070384506'],0.0003418554680009256
['110070507778'],0.0003418554680009256
['110070507780'],0.0003418554680009256
['110039552061'],0.0003418554680009256
['110070507824'],0.0003418554680009256
['110041261096'],0.0003418554680009256
['110038750713'],0.0003418554680009256
['110070354599'],0.0003418554680009256
['110070507838'],0.0003418554680009256
['110039137494'],0.0003418554680009256
['110070354590'],0.0003418554680009256
['110070507704'],0.0003418554680009256
['110002149924'],0.0003418554680009256
['110070636095'],0.0003418554680009256
['110038691635'],0.0003418554680009256
['110066848996'],0.0003418554680009256
['110043425040'],0.0003418554680009256
['110039534475'],0.0003418554680009256
['110060663152'],0.0003418554680009256
['110055084493'],0.0003418554680009256
['110060668022'],0.0003418554680009256
['110070057803'],0.0003418554680009256
['110060668111'],0.0003418554680009256
['110055950671'],0.0003418554680009256
['110015335680'],0.0003418554680009256
['110055084475'],0.0003418554680009256
['110060668344'],0.0003418554680009256
['110060668497'],0.0003418554680009256
['110070385566'],0.0003418554680009256
['110070384589'],0.0003418554680009256
['110055084439'],0.0003418554680009256
['110040821518'],0.0003418554680009256
['110070384578'],0.0003418554680009256
['110055951055'],0.0003418554680009256
['110070067104'],0.0003418554680009256
['110059656938'],0.0003418554680009256
['110038694721'],0.0003418554680009256
['110060671697'],0.0003418554680009256
['110060610575'],0.0003418554680009256
['110070504976'],0.0003418554680009256
['110070068436'],0.0003418554680009256
['110070068444'],0.0003418554680009256
['110039542518'],0.0003418554680009256
['110038741261'],0.0003418554680009256
['110054625893'],0.0003418554680009256
['110070523636'],0.0003418554680009256
['110038699904'],0.0003418554680009256
['110070523638'],0.0003418554680009256
['110071194695'],0.0003418554680009256
['110056273759'],0.0003418554680009256
['110038765618'],0.0003418554680009256
['110067450403'],0.0003418554680009256
['110071229101'],0.0003418554680009256
['110009576752'],0.0003418554680009256
['110005410849'],0.0003418554680009256
['110038691733'],0.0003418554680009256
['110039546989'],0.0003418554680009256
['110070068465'],0.0003418554680009256
['110039532725'],0.0003418554680009256
['110054625474'],0.0003418554680009256
['110039532618'],0.0003418554680009256
['110070068466'],0.0003418554680009256
['110000402564'],0.0003418554680009256
['110044215248'],0.0003418554680009256
['110056363901'],0.0003418554680009256
['110054625198'],0.0003418554680009256
['110054625134'],0.0003418554680009256
['110056364054'],0.0003418554680009256
['110070261972'],0.0003418554680009256
['110005337206'],0.0003418554680009256
['110054626115'],0.0003418554680009256
['110071229090'],0.0003418554680009256
['110054626188'],0.0003418554680009256
['110039542652'],0.0003418554680009256
['110039533396'],0.0003418554680009256
['110070354571'],0.0003418554680009256
['110001924320'],0.0003418554680009256
['110043692572'],0.0003418554680009256
['110000420287'],0.0003418554680009256
['110067450476'],0.0003418554680009256
['110070068446'],0.0003418554680009256
['110070057636'],0.0003418554680009256
['110070354538'],0.0003418554680009256
['110060768673'],0.0003418554680009256
['110064403015'],0.0003418554680009256
['110055085009'],0.0003418554680009256
['110038691261'],0.0003418554680009256
['110043637543'],0.0003418554680009256
['110056254235'],0.0003418554680009256
['110056254253'],0.0003418554680009256
['110039063875'],0.0003418554680009256
['110038754256'],0.0003418554680009256
['110045010064'],0.0003418554680009256
['110070354500'],0.0003418554680009256
['110042111844'],0.0003418554680009256
['110015336224'],0.0003418554680009256
['110070354496'],0.0003418554680009256
['110070354493'],0.0003418554680009256
['110070384620'],0.0003418554680009256
['110070385561'],0.0003418554680009256
['110056392452'],0.0003418554680009256
['110070385483'],0.0003418554680009256
['110039536142'],0.0003418554680009256
['110039536071'],0.0003418554680009256
['110039541877'],0.0003418554680009256
['110059777282'],0.0003418554680009256
['110070384827'],0.0003418554680009256
['110015332647'],0.0003418554680009256
['110070671400'],0.0003418554680009256
['110038693009'],0.0003418554680009256
['110043454794'],0.0003418554680009256
['110043425665'],0.0003418554680009256
['110070384809'],0.0003418554680009256
['110070384807'],0.0003418554680009256
['110054627070'],0.0003418554680009256
['110015332040'],0.0003418554680009256
['110038715352'],0.0003418554680009256
['110060281323'],0.0003418554680009256
['110070384798'],0.0003418554680009256
['110043425763'],0.0003418554680009256
['110039538293'],0.0003418554680009256
['110038740716'],0.0003418554680009256
['110039535919'],0.0003418554680009256
['110039535893'],0.0003418554680009256
['110039535857'],0.0003418554680009256
['110055264636'],0.0003418554680009256
['110070385505'],0.0003418554680009256
['110001473860'],0.0003418554680009256
['110059722581'],0.0003418554680009256
['110039536491'],0.0003418554680009256
['110059722322'],0.0003418554680009256
['110071194844'],0.0003418554680009256
['110070385421'],0.0003418554680009256
['110055263110'],0.0003418554680009256
['110043424862'],0.0003418554680009256
['110011666189'],0.0003418554680009256
['110059720672'],0.0003418554680009256
['110015335145'],0.0003418554680009256
['110071194886'],0.0003418554680009256
['110038740734'],0.0003418554680009256
['110038746756'],0.0003418554680009256
['110043424871'],0.0003418554680009256
['110070385447'],0.0003418554680009256
['110070384868'],0.0003418554680009256
['110003081441'],0.0003418554680009256
['110039537445'],0.0003418554680009256
['110070385453'],0.0003418554680009256
['110059659481'],0.0003418554680009256
['110070384857'],0.0003418554680009256
['110059659427'],0.0003418554680009256
['110067659723'],0.0003418554680009256
['110039687489'],0.0003418554680009256
['110040129401'],0.0003418554680009256
['110038692313'],0.0003418554680009256
['110039537579'],0.0003418554680009256
['110070385456'],0.0003418554680009256
['110059658838'],0.0003418554680009256
['110039538630'],0.0003418554680009256
['110071194912'],0.0003418554680009256
['110070385517'],0.0003418554680009256
['110056252905'],0.0003418554680009256
['110039534661'],0.0003418554680009256
['110060616695'],0.0003418554680009256
['110056364063'],0.0003418554680009256
['110060460399'],0.0003418554680009256
['110039534607'],0.0003418554680009256
['110060620500'],0.0003418554680009256
['110039540823'],0.0003418554680009256
['110060637388'],0.0003418554680009256
['110038693278'],0.0003418554680009256
['110070384667'],0.0003418554680009256
['110060507651'],0.0003418554680009256
['110043317247'],0.0003418554680009256
['110039556389'],0.0003418554680009256
['110038750517'],0.0003418554680009256
['110038693321'],0.0003418554680009256
['110042111229'],0.0003418554680009256
['110070384647'],0.0003418554680009256
['110060467828'],0.0003418554680009256
['110042300612'],0.0003418554680009256
['110067450644'],0.0003418554680009256
['110039541779'],0.0003418554680009256
['110060477513'],0.0003418554680009256
['110071194785'],0.0003418554680009256
['110039534545'],0.0003418554680009256
['110070057798'],0.0003418554680009256
['110071194804'],0.0003418554680009256
['110070057655'],0.0003418554680009256
['110067451019'],0.0003418554680009256
['110071194805'],0.0003418554680009256
['110060544326'],0.0003418554680009256
['110070384755'],0.0003418554680009256
['110071194824'],0.0003418554680009256
['110071194918'],0.0003418554680009256
['110067450868'],0.0003418554680009256
['110055085358'],0.0003418554680009256
['110055377248'],0.0003418554680009256
['110039539103'],0.0003418554680009256
['110041307109'],0.0003418554680009256
['110039539229'],0.0003418554680009256
['110070385551'],0.0003418554680009256
['110055046524'],0.0003418554680009256
['110070385552'],0.0003418554680009256
['110045010037'],0.0003418554680009256
['110039539498'],0.0003418554680009256
['110067660105'],0.0003418554680009256
['110071194934'],0.0003418554680009256
['110070384718'],0.0003418554680009256
['110060610557'],0.0003418554680009256
['110060611137'],0.0003418554680009256
['110070384707'],0.0003418554680009256
['110060611440'],0.0003418554680009256
['110070385553'],0.0003418554680009256
['110038735535'],0.0003418554680009256
['110043210584'],0.0003418554680009256
['110038693483'],0.0003418554680009256
['110039532191'],0.0003418554680009256
['110039687773'],0.0003418554680009256
['110070057573'],0.0003418554680009256
['110039532468'],0.0003418554680009256
['110038727526'],0.0003418554680009256
['110036378639'],0.0003418554680009256
['110057002684'],0.0003418554680009256
['110001366744'],0.0003418554680009256
['110005451769'],0.0003418554680009256
['110054627999'],0.0003418554680009256
['110035426367'],0.0003418554680009256
['110054627560'],0.0003418554680009256
['110039063651'],0.0003418554680009256
['110039063633'],0.0003418554680009256
['110039553211'],0.0003418554680009256
['110057002960'],0.0003418554680009256
['110055950430'],0.0003418554680009256
['110054626847'],0.0003418554680009256
['110035229419'],0.0003418554680009256
['110043315132'],0.0003418554680009256
['110070671416'],0.0003418554680009256
['110071162894'],0.0003418554680009256
['110039538729'],0.0003418554680009256
['110057003512'],0.0003418554680009256
['110063859819'],0.0003418554680009256
['110060422047'],0.0003418554680009256
['110060398387'],0.0003418554680009256
['110054146287'],0.0003418554680009256
['110038704202'],0.0003418554680009256
['110057002504'],0.0003418554680009256
['110063211563'],0.0003418554680009256
['110060754928'],0.0003418554680009256
['110069349618'],0.0003418554680009256
['110070068499'],0.0003418554680009256
['110063011565'],0.0003418554680009256
['110039219690'],0.0003418554680009256
['110015329312'],0.0003418554680009256
['110036367614'],0.0003418554680009256
['110070258678'],0.0003418554680009256
['110054147053'],0.0003418554680009256
['110063009667'],0.0003418554680009256
['110040821242'],0.0003418554680009256
['110070258669'],0.0003418554680009256
['110039549888'],0.0003418554680009256
['110043315560'],0.0003418554680009256
['110039219333'],0.0003418554680009256
['110030560612'],0.0003418554680009256
['110038692983'],0.0003418554680009256
['110054146964'],0.0003418554680009256
['110055083895'],0.0003418554680009256
['110037175767'],0.0003418554680009256
['110071162902'],0.0003418554680009256
['110063211395'],0.0003418554680009256
['110036766158'],0.0003418554680009256
['110024276433'],0.0003418554680009256
['110039138402'],0.0003418554680009256
['110071162899'],0.0003418554680009256
['110005326520'],0.0003418554680009256
['110022576540'],0.0003418554680009256
['110039063580'],0.0003418554680009256
['110070258560'],0.0003418554680009256
['110046426514'],0.0003418554680009256
['110039062484'],0.0003418554680009256
['110046426453'],0.0003418554680009256
['110070247853'],0.0003418554680009256
['110070247849'],0.0003418554680009256
['110063859962'],0.0003418554680009256
['110063859999'],0.0003418554680009256
['110070057551'],0.0003418554680009256
['110046426373'],0.0003418554680009256
['110066849334'],0.0003418554680009256
['110070247822'],0.0003418554680009256
['110039555488'],0.0003418554680009256
['110038719517'],0.0003418554680009256
['110054147534'],0.0003418554680009256
['110039555601'],0.0003418554680009256
['110043243353'],0.0003418554680009256
['110039556370'],0.0003418554680009256
['110039060832'],0.0003418554680009256
['110055085018'],0.0003418554680009256
['110043317229'],0.0003418554680009256
['110070247806'],0.0003418554680009256
['110059657027'],0.0003418554680009256
['110038744286'],0.0003418554680009256
['110044759598'],0.0003418554680009256
['110069441704'],0.0003418554680009256
['110067152805'],0.0003418554680009256
['110040722536'],0.0003418554680009256
['110057204001'],0.0003418554680009256
['110038731940'],0.0003418554680009256
['110055262987'],0.0003418554680009256
['110003586673'],0.0003418554680009256
['110039554425'],0.0003418554680009256
['110039554835'],0.0003418554680009256
['110054145135'],0.0003418554680009256
['110070057564'],0.0003418554680009256
['110054145607'],0.0003418554680009256
['110057203020'],0.0003418554680009256
['110054145117'],0.0003418554680009256
['110039554951'],0.0003418554680009256
['110070556136'],0.0003418554680009256
['110054145091'],0.0003418554680009256
['110039063189'],0.0003418554680009256
['110039063134'],0.0003418554680009256
['110064564760'],0.0003418554680009256
['110070384674'],0.0003418554680009256
['110057203360'],0.0003418554680009256
['110046426952'],0.0003418554680009256
['110070068512'],0.0003418554680009256
['110070247893'],0.0003418554680009256
['110070247892'],0.0003418554680009256
['110039062803'],0.0003418554680009256
['110039062625'],0.0003418554680009256
['110071162880'],0.0003418554680009256
['110067449498'],0.0003418554680009256
['110070068520'],0.0003418554680009256
['110069349280'],0.0003418554680009256
['110043315953'],0.0003418554680009256
['110070258692'],0.0003418554680009256
['110060766611'],0.0003418554680009256
['110070057612'],0.0003418554680009256
['110039687149'],0.0003418554680009256
['110070068484'],0.0003418554680009256
['110056364811'],0.0003418554680009256
['110056364857'],0.0003418554680009256
['110070523791'],0.0003418554680009256
['110038359166'],0.0003418554680009256
['110056364919'],0.0003418554680009256
['110039545659'],0.0003418554680009256
['110061030049'],0.0003418554680009256
['110070057588'],0.0003418554680009256
['110039545711'],0.0003418554680009256
['110071162937'],0.0003418554680009256
['110070261876'],0.0003418554680009256
['110056364928'],0.0003418554680009256
['110056254315'],0.0003418554680009256
['110070258845'],0.0003418554680009256
['110039545953'],0.0003418554680009256
['110063008702'],0.0003418554680009256
['110038750759'],0.0003418554680009256
['110069239416'],0.0003418554680009256
['110015332086'],0.0003418554680009256
['110039546738'],0.0003418554680009256
['110054364647'],0.0003418554680009256
['110056365099'],0.0003418554680009256
['110039545052'],0.0003418554680009256
['110071229109'],0.0003418554680009256
['110070258819'],0.0003418554680009256
['110039545025'],0.0003418554680009256
['110070068470'],0.0003418554680009256
['110067450252'],0.0003418554680009256
['110039687684'],0.0003418554680009256
['110070261961'],0.0003418554680009256
['110070261960'],0.0003418554680009256
['110057015732'],0.0003418554680009256
['110057003996'],0.0003418554680009256
['110069239194'],0.0003418554680009256
['110064039945'],0.0003418554680009256
['110039531940'],0.0003418554680009256
['110038508665'],0.0003418554680009256
['110070261935'],0.0003418554680009256
['110070523705'],0.0003418554680009256
['110070523707'],0.0003418554680009256
['110043316426'],0.0003418554680009256
['110070523712'],0.0003418554680009256
['110054365879'],0.0003418554680009256
['110039531717'],0.0003418554680009256
['110070225967'],0.0003418554680009256
['110005363169'],0.0003418554680009256
['110070261919'],0.0003418554680009256
['110043317210'],0.0003418554680009256
['110056364713'],0.0003418554680009256
['110039547327'],0.0003418554680009256
['110067450136'],0.0003418554680009256
['110038760392'],0.0003418554680009256
['110056365179'],0.0003418554680009256
['110070258694'],0.0003418554680009256
['110039538319'],0.0003418554680009256
['110063010058'],0.0003418554680009256
['110054147990'],0.0003418554680009256
['110071162921'],0.0003418554680009256
['110013799906'],0.0003418554680009256
['110060461986'],0.0003418554680009256
['110060460335'],0.0003418554680009256
['110038704220'],0.0003418554680009256
['110055129711'],0.0003418554680009256
['110015333548'],0.0003418554680009256
['110043316006'],0.0003418554680009256
['110039062288'],0.0003418554680009256
['110070258743'],0.0003418554680009256
['110042300140'],0.0003418554680009256
['110061039503'],0.0003418554680009256
['110055084714'],0.0003418554680009256
['110040221373'],0.0003418554680009256
['110063010842'],0.0003418554680009256
['110055084705'],0.0003418554680009256
['110056392871'],0.0003418554680009256
['110055084153'],0.0003418554680009256
['110054147197'],0.0003418554680009256
['110054147106'],0.0003418554680009256
['110038694259'],0.0003418554680009256
['110060766808'],0.0003418554680009256
['110039549682'],0.0003418554680009256
['110070560278'],0.0003418554680009256
['110039062313'],0.0003418554680009256
['110038719580'],0.0003418554680009256
['110070629117'],0.0003418554680009256
['110039530996'],0.0003418554680009256
['110061012363'],0.0003418554680009256
['110038743599'],0.0003418554680009256
['110015332629'],0.0003418554680009256
['110070258811'],0.0003418554680009256
['110070258810'],0.0003418554680009256
['110070258804'],0.0003418554680009256
['110015332656'],0.0003418554680009256
['110071229166'],0.0003418554680009256
['110038731290'],0.0003418554680009256
['110070671409'],0.0003418554680009256
['110039530157'],0.0003418554680009256
['110039530139'],0.0003418554680009256
['110039547390'],0.0003418554680009256
['110056365366'],0.0003418554680009256
['110039545310'],0.0003418554680009256
['110070258770'],0.0003418554680009256
['110054364200'],0.0003418554680009256
['110056365437'],0.0003418554680009256
['110030942951'],0.0003418554680009256
['110054364059'],0.0003418554680009256
['110054364031'],0.0003418554680009256
['110039547737'],0.0003418554680009256
['110054361739'],0.0003418554680009256
['110042241286'],0.0003418554680009256
['110060639215'],0.0003418554680009256
['110039687577'],0.0003418554680009256
['110060639242'],0.0003418554680009256
['110071089479'],0.0003418554680009256
['110039532217'],0.0003418554680009256
['110070556286'],0.0003418554680009256
['110066849138'],0.0003418554680009256
['110070616077'],0.0003418554680009256
['110054364148'],0.0003418554680009256
['110038722932'],0.0003418554680009256
['110038747675'],0.0003418554680009256
['110070556294'],0.0003418554680009256
['110070100677'],0.0003418554680009256
['110039531682'],0.0003418554680009256
['110038702375'],0.0003418554680009256
['110069992221'],0.0003418554680009256
['110064039936'],0.0003418554680009256
['110064039954'],0.0003418554680009256
['110070556309'],0.0003418554680009256
['110070106185'],0.0003418554680009256
['110071089506'],0.0003418554680009256
['110071089507'],0.0003418554680009256
['110067152538'],0.0003418554680009256
['110070234836'],0.0003418554680009256
['110070616057'],0.0003418554680009256
['110064040158'],0.0003418554680009256
['110064040167'],0.0003418554680009256
['110038701848'],0.0003418554680009256
['110071090514'],0.0003418554680009256
['110071089542'],0.0003418554680009256
['110039530923'],0.0003418554680009256
['110070149033'],0.0003418554680009256
['110009396064'],0.0003418554680009256
['110070004516'],0.0003418554680009256
['110070149044'],0.0003418554680009256
['110011585258'],0.0003418554680009256
['110042301871'],0.0003418554680009256
['110070629020'],0.0003418554680009256
['110071089409'],0.0003418554680009256
['110070556259'],0.0003418554680009256
['110038705372'],0.0003418554680009256
['110063859784'],0.0003418554680009256
['110070616098'],0.0003418554680009256
['110070560269'],0.0003418554680009256
['110063859971'],0.0003418554680009256
['110063860004'],0.0003418554680009256
['110071089426'],0.0003418554680009256
['110043562178'],0.0003418554680009256
['110043562169'],0.0003418554680009256
['110070616093'],0.0003418554680009256
['110038723575'],0.0003418554680009256
['110071089437'],0.0003418554680009256
['110038723478'],0.0003418554680009256
['110071089446'],0.0003418554680009256
['110070556268'],0.0003418554680009256
['110044763011'],0.0003418554680009256
['110040823259'],0.0003418554680009256
['110043082080'],0.0003418554680009256
['110038723334'],0.0003418554680009256
['110070149047'],0.0003418554680009256
['110070004530'],0.0003418554680009256
['110070149045'],0.0003418554680009256
['110054363737'],0.0003418554680009256
['110064040194'],0.0003418554680009256
['110069543747'],0.0003418554680009256
['110071089662'],0.0003418554680009256
['110038742082'],0.0003418554680009256
['110070616019'],0.0003418554680009256
['110071089669'],0.0003418554680009256
['110070106145'],0.0003418554680009256
['110070106139'],0.0003418554680009256
['110006042594'],0.0003418554680009256
['110039062787'],0.0003418554680009256
['110071089675'],0.0003418554680009256
['110070556383'],0.0003418554680009256
['110071090503'],0.0003418554680009256
['110070556384'],0.0003418554680009256
['110071089678'],0.0003418554680009256
['110038720140'],0.0003418554680009256
['110070556385'],0.0003418554680009256
['110038720088'],0.0003418554680009256
['110071089684'],0.0003418554680009256
['110038720060'],0.0003418554680009256
['110011961966'],0.0003418554680009256
['110070556386'],0.0003418554680009256
['110038748969'],0.0003418554680009256
['110038719544'],0.0003418554680009256
['110039556913'],0.0003418554680009256
['110071090479'],0.0003418554680009256
['110039536188'],0.0003418554680009256
['110038719535'],0.0003418554680009256
